age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,native-country,income-per-year
41.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
48.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
45.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,0,11,1,38,0.0
24.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
34.0,10.0,0.0,1.0,0.0,0.0,40.0,2,0,0,9,1,10,1.0
27.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,11,1,38,0.0
26.0,11.0,1.0,1.0,0.0,0.0,48.0,2,0,4,2,3,38,0.0
27.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,3,38,0.0
55.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,1.0
31.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,0,5,38,1.0
51.0,12.0,1.0,1.0,0.0,0.0,40.0,4,0,2,11,0,38,1.0
56.0,8.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,1.0
39.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
50.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
34.0,13.0,1.0,1.0,0.0,2051.0,40.0,1,0,2,9,0,38,0.0
44.0,9.0,1.0,1.0,3674.0,0.0,50.0,2,0,0,11,1,38,0.0
21.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,10,3,38,0.0
37.0,10.0,1.0,1.0,0.0,0.0,70.0,2,0,2,6,0,38,0.0
18.0,8.0,1.0,0.0,0.0,0.0,30.0,2,0,4,0,1,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,65.0,2,0,2,6,0,38,1.0
19.0,9.0,1.0,1.0,0.0,0.0,12.0,2,0,4,0,3,38,0.0
46.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
19.0,10.0,1.0,0.0,0.0,0.0,25.0,2,0,4,11,3,38,0.0
22.0,10.0,1.0,0.0,0.0,0.0,20.0,2,0,4,11,3,25,0.0
38.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,2,0,38,0.0
33.0,14.0,1.0,0.0,14084.0,0.0,50.0,2,0,0,3,3,38,1.0
83.0,9.0,1.0,1.0,0.0,0.0,8.0,4,0,6,3,1,38,0.0
34.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,12,0,38,1.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
33.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,6,0,4,38,0.0
27.0,9.0,0.0,0.0,0.0,1887.0,40.0,2,0,2,0,5,38,1.0
38.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,2,2,0,38,0.0
25.0,10.0,1.0,1.0,0.0,0.0,25.0,2,0,4,7,1,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,12,0,38,0.0
52.0,13.0,1.0,1.0,0.0,0.0,48.0,2,0,2,3,0,38,1.0
33.0,14.0,1.0,1.0,0.0,0.0,50.0,5,0,4,9,1,38,0.0
17.0,7.0,1.0,0.0,0.0,0.0,20.0,2,0,4,7,3,38,0.0
28.0,13.0,1.0,0.0,6849.0,0.0,60.0,2,0,4,3,1,38,0.0
52.0,9.0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,4,38,0.0
34.0,9.0,1.0,1.0,2463.0,0.0,40.0,2,0,5,5,1,38,0.0
25.0,13.0,1.0,0.0,0.0,0.0,15.0,2,0,4,9,3,38,0.0
17.0,5.0,0.0,1.0,0.0,0.0,26.0,2,0,4,7,3,38,0.0
22.0,9.0,0.0,1.0,0.0,0.0,80.0,2,0,4,7,3,38,0.0
22.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,4,5,1,38,0.0
46.0,10.0,1.0,1.0,0.0,1887.0,40.0,2,0,2,11,0,38,1.0
58.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,0,6,1,38,0.0
39.0,10.0,1.0,0.0,0.0,0.0,35.0,2,0,0,11,2,38,0.0
59.0,10.0,1.0,0.0,0.0,0.0,40.0,1,0,6,7,1,30,0.0
61.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,0.0
32.0,11.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
50.0,13.0,0.0,1.0,0.0,0.0,40.0,2,0,2,3,0,29,1.0
51.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
20.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,3,38,0.0
38.0,13.0,0.0,1.0,0.0,0.0,40.0,1,0,2,3,0,38,0.0
44.0,11.0,0.0,1.0,0.0,0.0,40.0,0,0,2,2,0,38,1.0
28.0,11.0,1.0,1.0,0.0,0.0,50.0,2,0,4,11,1,38,0.0
50.0,14.0,1.0,0.0,0.0,0.0,40.0,2,0,2,9,5,38,0.0
53.0,16.0,1.0,1.0,0.0,0.0,50.0,2,0,0,9,1,38,0.0
42.0,13.0,1.0,1.0,0.0,0.0,45.0,4,0,2,11,0,38,0.0
47.0,14.0,0.0,1.0,0.0,0.0,45.0,2,0,2,9,0,18,0.0
39.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,0,5,38,1.0
38.0,9.0,1.0,1.0,0.0,0.0,60.0,4,0,4,4,1,38,0.0
34.0,13.0,1.0,1.0,0.0,0.0,50.0,5,0,4,9,3,38,0.0
40.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,2,9,5,38,0.0
63.0,10.0,1.0,0.0,0.0,0.0,20.0,2,0,6,11,1,38,0.0
53.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,2,3,5,38,1.0
43.0,11.0,1.0,1.0,0.0,0.0,48.0,2,0,0,9,1,38,0.0
28.0,10.0,1.0,1.0,0.0,1669.0,60.0,2,0,4,3,1,38,0.0
68.0,9.0,1.0,0.0,0.0,0.0,10.0,2,0,6,3,1,38,1.0
46.0,13.0,1.0,1.0,0.0,0.0,38.0,5,0,2,9,0,38,0.0
57.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,2,38,0.0
38.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,0,0,1,38,0.0
66.0,14.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,38,0.0
29.0,12.0,1.0,0.0,0.0,0.0,40.0,2,0,4,11,3,38,0.0
54.0,13.0,1.0,1.0,7688.0,0.0,50.0,2,0,2,11,0,38,1.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
35.0,7.0,1.0,0.0,0.0,0.0,8.0,2,0,5,8,4,25,0.0
30.0,13.0,1.0,0.0,0.0,0.0,37.0,2,0,4,9,3,38,0.0
39.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,4,0,4,38,0.0
31.0,14.0,0.0,1.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
50.0,9.0,1.0,1.0,0.0,0.0,50.0,2,0,2,6,0,38,0.0
30.0,9.0,1.0,1.0,0.0,0.0,60.0,4,0,2,2,0,38,0.0
25.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,11,3,38,0.0
24.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,8,1,9,0.0
59.0,9.0,0.0,0.0,0.0,2339.0,40.0,1,0,5,10,2,38,0.0
45.0,13.0,1.0,1.0,0.0,0.0,15.0,2,0,2,0,0,38,0.0
64.0,3.0,1.0,0.0,0.0,0.0,20.0,2,0,5,7,2,4,0.0
61.0,8.0,1.0,0.0,0.0,0.0,40.0,2,0,2,7,5,38,0.0
42.0,11.0,1.0,0.0,0.0,0.0,40.0,2,0,0,12,4,38,0.0
28.0,3.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,25,0.0
53.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,0,5,1,38,0.0
33.0,7.0,1.0,1.0,0.0,0.0,7.0,4,0,0,5,1,38,0.0
34.0,14.0,0.0,1.0,0.0,0.0,40.0,1,0,2,9,0,38,0.0
41.0,10.0,1.0,1.0,0.0,0.0,48.0,2,0,2,7,0,38,0.0
67.0,10.0,1.0,1.0,9386.0,0.0,24.0,2,0,2,5,0,4,1.0
46.0,12.0,1.0,0.0,0.0,0.0,27.0,2,0,6,9,4,38,0.0
32.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,11,5,38,0.0
41.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,0.0
30.0,13.0,0.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,0.0
54.0,13.0,1.0,1.0,0.0,0.0,50.0,4,0,0,3,1,38,0.0
33.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,0,7,4,38,0.0
34.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
45.0,10.0,1.0,0.0,0.0,0.0,48.0,2,0,0,0,1,38,0.0
21.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,7,3,38,0.0
25.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,41.0,2,0,2,2,0,38,0.0
17.0,7.0,1.0,0.0,0.0,0.0,15.0,2,0,4,2,3,38,0.0
35.0,9.0,1.0,0.0,0.0,0.0,30.0,2,0,0,11,1,38,0.0
38.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
48.0,12.0,1.0,1.0,0.0,0.0,56.0,1,0,2,10,0,38,1.0
25.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,4,7,1,23,0.0
57.0,14.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,1,4,0.0
32.0,13.0,1.0,0.0,0.0,0.0,50.0,2,0,0,3,1,38,1.0
39.0,13.0,0.0,1.0,0.0,0.0,30.0,1,0,5,9,1,38,0.0
23.0,13.0,1.0,0.0,0.0,0.0,35.0,2,0,4,0,3,38,0.0
21.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,4,5,4,38,0.0
47.0,9.0,1.0,0.0,0.0,0.0,48.0,2,0,0,0,4,38,0.0
25.0,4.0,1.0,0.0,0.0,0.0,40.0,2,0,4,6,2,5,0.0
41.0,10.0,0.0,1.0,4650.0,0.0,40.0,0,0,3,0,1,38,0.0
19.0,9.0,1.0,0.0,0.0,0.0,15.0,2,0,4,7,3,38,0.0
24.0,9.0,1.0,1.0,0.0,0.0,42.0,2,0,4,2,1,38,0.0
57.0,13.0,1.0,1.0,15024.0,0.0,50.0,2,0,2,3,0,38,1.0
32.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,0.0
28.0,11.0,1.0,1.0,0.0,0.0,45.0,4,0,2,2,0,38,0.0
40.0,13.0,1.0,1.0,0.0,0.0,75.0,2,0,2,3,0,38,1.0
21.0,10.0,1.0,1.0,0.0,0.0,20.0,5,0,4,9,3,38,0.0
45.0,13.0,1.0,1.0,0.0,0.0,40.0,4,0,2,11,0,38,1.0
55.0,6.0,1.0,1.0,0.0,0.0,50.0,2,0,2,13,0,38,0.0
42.0,10.0,0.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,0.0
49.0,9.0,1.0,1.0,0.0,0.0,38.0,2,0,2,0,0,38,0.0
38.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,5,0,38,0.0
50.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
47.0,9.0,1.0,1.0,0.0,0.0,48.0,2,0,2,6,0,38,1.0
39.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,11,0,1,1.0
42.0,9.0,1.0,1.0,0.0,0.0,30.0,2,0,2,13,0,38,0.0
32.0,9.0,0.0,0.0,0.0,0.0,50.0,2,0,0,2,2,38,0.0
44.0,12.0,1.0,0.0,2354.0,0.0,40.0,0,0,0,3,1,38,0.0
50.0,15.0,1.0,1.0,99999.0,0.0,80.0,3,0,2,9,0,38,1.0
55.0,9.0,0.0,0.0,0.0,0.0,45.0,2,0,0,0,4,38,0.0
37.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,6,3,38,0.0
59.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,0,1,38,0.0
56.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,0.0
33.0,8.0,0.0,1.0,0.0,0.0,32.0,4,0,4,2,1,38,0.0
35.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,12,0,38,1.0
44.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,7,4,38,0.0
57.0,9.0,1.0,1.0,0.0,0.0,40.0,5,0,2,3,0,38,1.0
31.0,10.0,0.0,0.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
18.0,7.0,1.0,0.0,0.0,0.0,15.0,2,0,4,11,1,38,0.0
43.0,9.0,1.0,1.0,0.0,0.0,70.0,2,0,2,2,0,38,0.0
33.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
18.0,10.0,1.0,1.0,0.0,0.0,25.0,2,0,4,0,3,38,0.0
47.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,0,3,38,0.0
53.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,7,4,38,0.0
59.0,11.0,1.0,1.0,0.0,0.0,35.0,4,0,4,3,1,38,1.0
49.0,6.0,1.0,1.0,0.0,0.0,40.0,2,0,2,3,0,38,0.0
26.0,12.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
25.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,4,5,1,8,0.0
36.0,14.0,1.0,0.0,0.0,0.0,30.0,5,0,4,9,3,38,0.0
29.0,9.0,1.0,0.0,0.0,0.0,45.0,2,0,4,3,1,38,0.0
52.0,6.0,1.0,0.0,0.0,0.0,25.0,2,0,0,7,2,38,0.0
50.0,13.0,1.0,1.0,0.0,0.0,50.0,4,0,2,11,0,38,0.0
22.0,13.0,0.0,0.0,0.0,0.0,40.0,2,0,4,3,3,38,0.0
44.0,14.0,1.0,0.0,0.0,0.0,40.0,4,0,0,3,4,38,0.0
32.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,2,5,0,38,1.0
49.0,9.0,1.0,0.0,0.0,0.0,38.0,2,0,0,0,4,38,0.0
31.0,2.0,1.0,1.0,0.0,0.0,45.0,2,0,2,4,0,25,0.0
33.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,7,0,38,0.0
50.0,9.0,1.0,0.0,0.0,0.0,15.0,2,0,2,11,5,38,0.0
26.0,10.0,1.0,0.0,0.0,1974.0,40.0,2,0,4,0,1,38,0.0
55.0,13.0,1.0,1.0,7298.0,0.0,40.0,2,0,2,9,0,38,1.0
49.0,9.0,1.0,0.0,0.0,0.0,20.0,0,0,6,3,1,38,0.0
22.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,2,11,5,38,0.0
43.0,13.0,1.0,1.0,0.0,0.0,38.0,2,0,2,3,0,38,1.0
58.0,10.0,1.0,1.0,0.0,0.0,42.0,2,0,2,9,0,38,0.0
48.0,14.0,1.0,1.0,15024.0,0.0,40.0,5,0,2,9,0,38,1.0
21.0,7.0,1.0,1.0,0.0,0.0,50.0,2,0,4,7,3,38,0.0
67.0,4.0,1.0,0.0,0.0,0.0,20.0,1,0,6,7,1,38,0.0
39.0,7.0,1.0,1.0,0.0,0.0,40.0,4,0,2,13,0,38,0.0
52.0,11.0,1.0,0.0,0.0,0.0,40.0,0,0,0,4,1,38,0.0
25.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,9,1,38,0.0
27.0,10.0,1.0,1.0,0.0,0.0,60.0,4,0,4,3,1,38,1.0
18.0,7.0,1.0,0.0,0.0,0.0,20.0,2,0,4,11,3,38,0.0
41.0,9.0,0.0,1.0,0.0,0.0,40.0,1,0,2,13,0,38,1.0
59.0,16.0,1.0,1.0,0.0,0.0,50.0,2,0,4,9,1,38,0.0
23.0,12.0,0.0,1.0,0.0,0.0,44.0,2,0,4,7,3,38,0.0
42.0,9.0,1.0,0.0,0.0,0.0,15.0,2,0,0,7,3,38,0.0
54.0,15.0,1.0,1.0,0.0,0.0,30.0,4,0,2,9,0,38,1.0
39.0,9.0,1.0,1.0,0.0,0.0,60.0,2,0,4,2,1,38,0.0
57.0,5.0,1.0,1.0,0.0,0.0,40.0,1,0,2,7,0,38,0.0
51.0,6.0,1.0,0.0,0.0,0.0,25.0,2,0,0,7,4,38,0.0
31.0,4.0,1.0,1.0,0.0,0.0,40.0,4,0,2,2,0,38,0.0
24.0,10.0,0.0,0.0,0.0,0.0,45.0,2,0,3,0,3,38,0.0
35.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,3,38,0.0
26.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
42.0,16.0,1.0,1.0,0.0,0.0,45.0,3,0,2,9,0,38,1.0
31.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
46.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,13,0,38,1.0
38.0,13.0,1.0,1.0,0.0,0.0,37.0,5,0,2,3,0,38,0.0
51.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,4,0,1,0.0
27.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
22.0,10.0,1.0,1.0,0.0,0.0,48.0,2,0,2,13,0,38,1.0
25.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,3,38,0.0
58.0,13.0,1.0,1.0,0.0,0.0,70.0,4,0,2,3,0,38,1.0
23.0,10.0,1.0,1.0,0.0,0.0,45.0,2,0,4,9,1,38,0.0
63.0,3.0,0.0,0.0,0.0,0.0,19.0,2,0,6,7,2,29,0.0
23.0,5.0,1.0,1.0,0.0,0.0,40.0,2,0,5,7,1,38,0.0
51.0,14.0,1.0,1.0,15024.0,0.0,50.0,2,0,2,11,0,38,1.0
75.0,1.0,0.0,0.0,0.0,0.0,48.0,2,0,4,8,1,29,0.0
52.0,10.0,1.0,0.0,0.0,0.0,50.0,2,0,0,11,4,38,0.0
69.0,9.0,1.0,1.0,0.0,0.0,10.0,2,0,2,11,0,38,0.0
40.0,9.0,0.0,0.0,0.0,0.0,40.0,0,0,4,0,4,38,0.0
34.0,16.0,1.0,1.0,0.0,0.0,50.0,2,0,2,9,0,38,1.0
21.0,10.0,1.0,0.0,0.0,0.0,8.0,5,0,4,9,1,38,0.0
30.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,4,9,2,38,0.0
46.0,3.0,0.0,1.0,0.0,1902.0,40.0,2,0,2,13,0,38,0.0
21.0,10.0,1.0,0.0,0.0,0.0,16.0,2,0,4,0,3,38,0.0
44.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
51.0,9.0,1.0,0.0,3908.0,0.0,40.0,5,0,2,0,5,38,0.0
40.0,9.0,1.0,0.0,0.0,0.0,32.0,2,0,0,0,1,38,0.0
33.0,9.0,1.0,1.0,0.0,0.0,37.0,5,0,2,10,0,38,0.0
22.0,9.0,1.0,1.0,0.0,0.0,60.0,4,0,2,2,0,38,0.0
23.0,9.0,1.0,1.0,0.0,0.0,30.0,2,0,2,3,0,38,0.0
75.0,10.0,1.0,1.0,0.0,0.0,30.0,4,0,3,2,1,38,0.0
55.0,7.0,1.0,0.0,0.0,0.0,40.0,2,0,6,5,4,38,0.0
45.0,10.0,1.0,1.0,27828.0,0.0,56.0,2,0,0,2,1,38,1.0
31.0,9.0,1.0,1.0,0.0,0.0,24.0,2,0,4,7,3,38,0.0
49.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,0,0,38,1.0
26.0,13.0,1.0,0.0,0.0,0.0,40.0,1,0,4,9,1,38,0.0
61.0,14.0,1.0,1.0,3103.0,0.0,50.0,2,0,2,11,0,38,0.0
44.0,14.0,1.0,1.0,3908.0,0.0,50.0,2,0,2,0,0,38,0.0
28.0,10.0,0.0,0.0,0.0,0.0,40.0,1,0,4,0,4,38,0.0
51.0,9.0,0.0,0.0,0.0,0.0,30.0,2,0,0,7,2,38,0.0
44.0,16.0,1.0,1.0,0.0,0.0,60.0,3,0,2,9,0,38,0.0
24.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,1,38,0.0
46.0,10.0,1.0,1.0,0.0,0.0,40.0,3,0,2,3,0,38,1.0
36.0,9.0,0.0,0.0,0.0,0.0,20.0,2,0,6,7,4,38,0.0
23.0,8.0,1.0,0.0,0.0,0.0,38.0,2,0,4,7,1,38,0.0
25.0,4.0,1.0,1.0,0.0,0.0,40.0,2,0,2,5,0,25,0.0
48.0,10.0,0.0,1.0,0.0,0.0,8.0,2,0,2,11,0,38,0.0
18.0,7.0,0.0,0.0,0.0,0.0,24.0,2,0,4,7,2,38,0.0
25.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,2,38,0.0
19.0,9.0,1.0,1.0,2176.0,0.0,45.0,2,0,4,13,3,38,0.0
33.0,9.0,1.0,1.0,0.0,0.0,35.0,2,0,4,0,3,38,0.0
42.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,0,7,4,38,0.0
22.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,3,38,0.0
36.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,2,9,0,38,1.0
33.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,5,3,38,0.0
34.0,9.0,1.0,1.0,0.0,0.0,70.0,4,0,2,3,0,38,0.0
33.0,14.0,1.0,1.0,0.0,0.0,45.0,2,0,2,9,0,38,0.0
62.0,15.0,1.0,1.0,0.0,0.0,15.0,4,0,2,9,0,38,1.0
30.0,10.0,0.0,0.0,0.0,0.0,40.0,2,0,4,3,3,38,0.0
22.0,10.0,1.0,0.0,0.0,0.0,40.0,2,0,4,0,3,38,0.0
34.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,0,2,1,38,0.0
43.0,9.0,1.0,0.0,0.0,0.0,60.0,2,0,6,6,4,38,0.0
25.0,13.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,3,38,0.0
35.0,9.0,1.0,0.0,0.0,0.0,40.0,2,0,6,7,3,38,0.0
28.0,12.0,0.0,0.0,0.0,0.0,40.0,2,0,4,7,1,38,0.0
28.0,10.0,1.0,0.0,0.0,0.0,45.0,2,0,0,11,4,38,0.0
25.0,9.0,0.0,0.0,0.0,0.0,25.0,2,0,4,5,4,38,0.0
40.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,1.0
35.0,5.0,0.0,1.0,0.0,0.0,40.0,2,0,2,2,0,25,0.0
48.0,4.0,1.0,1.0,0.0,0.0,50.0,4,0,4,4,1,38,0.0
63.0,9.0,1.0,1.0,2290.0,0.0,20.0,4,0,2,2,0,38,0.0
31.0,13.0,1.0,0.0,0.0,0.0,40.0,2,0,2,0,5,38,1.0
36.0,12.0,1.0,1.0,0.0,0.0,45.0,2,0,2,2,0,38,0.0
39.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
24.0,9.0,0.0,0.0,0.0,0.0,40.0,2,0,4,7,3,38,0.0
32.0,13.0,1.0,1.0,0.0,0.0,35.0,1,0,4,9,1,38,0.0
46.0,1.0,1.0,0.0,0.0,0.0,40.0,2,0,2,6,5,25,0.0
19.0,9.0,1.0,1.0,0.0,0.0,35.0,2,0,4,11,3,38,0.0
30.0,10.0,0.0,1.0,0.0,0.0,40.0,2,0,4,12,1,38,0.0
35.0,11.0,1.0,1.0,0.0,0.0,40.0,2,0,4,2,1,38,0.0
33.0,9.0,1.0,1.0,0.0,0.0,55.0,2,0,2,13,0,38,0.0
25.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,5,2,1,38,0.0
64.0,9.0,0.0,1.0,0.0,0.0,35.0,1,0,2,7,0,38,1.0
18.0,9.0,0.0,0.0,0.0,0.0,20.0,2,0,4,7,3,38,0.0
59.0,7.0,1.0,1.0,0.0,0.0,40.0,2,0,2,2,0,38,0.0
45.0,9.0,0.0,0.0,0.0,0.0,40.0,5,0,0,10,4,38,0.0
30.0,16.0,1.0,0.0,0.0,0.0,15.0,2,0,4,9,1,38,0.0
24.0,3.0,1.0,0.0,0.0,0.0,40.0,2,0,4,6,2,25,0.0
22.0,9.0,1.0,0.0,0.0,0.0,35.0,2,0,4,7,4,38,0.0
49.0,10.0,0.0,1.0,0.0,0.0,56.0,3,0,2,2,0,38,1.0
35.0,8.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,0.0
48.0,14.0,1.0,0.0,0.0,1380.0,40.0,1,0,4,9,4,38,0.0
18.0,8.0,1.0,0.0,0.0,0.0,20.0,2,0,4,11,3,38,0.0
35.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,5,0,38,0.0
27.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,4,3,3,38,0.0
28.0,13.0,0.0,1.0,0.0,0.0,60.0,2,0,4,2,1,38,0.0
26.0,10.0,0.0,0.0,0.0,0.0,50.0,2,0,4,7,3,38,0.0
44.0,13.0,1.0,1.0,0.0,1848.0,40.0,2,0,2,9,0,38,1.0
39.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,5,6,1,38,0.0
40.0,13.0,1.0,1.0,0.0,0.0,40.0,5,0,0,2,1,38,0.0
70.0,13.0,1.0,1.0,20051.0,0.0,35.0,4,0,2,9,0,38,1.0
34.0,14.0,1.0,0.0,0.0,0.0,50.0,2,0,4,3,4,38,0.0
34.0,12.0,0.0,1.0,0.0,0.0,40.0,2,0,0,0,1,38,0.0
66.0,10.0,1.0,1.0,0.0,0.0,50.0,2,0,2,3,0,38,0.0
40.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,5,13,4,38,0.0
61.0,9.0,1.0,1.0,0.0,1887.0,40.0,4,0,2,3,0,38,1.0
59.0,4.0,1.0,1.0,0.0,0.0,40.0,4,0,2,2,0,38,0.0
47.0,9.0,1.0,1.0,0.0,0.0,40.0,2,0,2,6,0,38,1.0
33.0,13.0,1.0,1.0,0.0,0.0,60.0,5,0,2,9,0,38,1.0
18.0,7.0,1.0,1.0,0.0,0.0,20.0,2,0,4,7,2,38,0.0
25.0,5.0,1.0,1.0,914.0,0.0,40.0,2,0,4,2,4,38,0.0
22.0,10.0,1.0,1.0,0.0,0.0,20.0,2,0,4,0,1,38,0.0
40.0,13.0,0.0,1.0,0.0,0.0,40.0,1,0,2,10,0,38,1.0
30.0,12.0,1.0,0.0,0.0,1762.0,40.0,2,0,0,0,3,38,0.0
73.0,4.0,1.0,1.0,6418.0,0.0,99.0,4,0,2,4,0,38,1.0
45.0,4.0,1.0,1.0,0.0,0.0,10.0,4,0,2,2,0,38,0.0
23.0,7.0,0.0,1.0,0.0,0.0,35.0,2,0,4,0,4,38,0.0
40.0,13.0,1.0,1.0,0.0,0.0,45.0,2,0,2,11,0,38,1.0
39.0,13.0,1.0,1.0,0.0,1977.0,40.0,2,0,2,3,0,38,1.0
23.0,10.0,1.0,1.0,0.0,0.0,40.0,2,0,2,5,0,38,0.0
51.0,9.0,0.0,1.0,0.0,0.0,40.0,2,0,0,2,3,38,0.0
53.0,9.0,1.0,1.0,0.0,0.0,45.0,2,0,2,4,0,38,0.0
24.0,13.0,1.0,1.0,0.0,0.0,35.0,2,0,4,12,1,38,0.0
